availability,category,num_reviews,price_excl_tax,price_incl_tax,product_type,star_rating,tax,title,url
3,Default,0,37.6,37.6,Books,5,0.0,Gone Girl,https://books.toscrape.com/catalogue/gone-girl_162/index.html
3,Nonfiction,0,26.66,26.66,Books,5,0.0,Gratitude,https://books.toscrape.com/catalogue/gratitude_163/index.html
3,Childrens,0,10.79,10.79,Books,4,0.0,Green Eggs and Ham (Beginner Books B-16),https://books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html
3,Sequential Art,0,42.72,42.72,Books,1,0.0,"Grayson, Vol 3: Nemesis (Grayson #3)",https://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html
3,Fantasy,0,44.07,44.07,Books,4,0.0,Heir to the Sky,https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html
3,Humor,0,51.07,51.07,Books,2,0.0,Holidays on Ice,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html
3,Childrens,0,37.52,37.52,Books,2,0.0,Horrible Bear!,https://books.toscrape.com/catalogue/horrible-bear_168/index.html
3,Horror,0,54.89,54.89,Books,1,0.0,House of Leaves,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html
3,History,0,43.7,43.7,Books,2,0.0,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html
3,Food and Drink,0,33.14,33.14,Books,3,0.0,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,https://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html
3,Nonfiction,0,28.88,28.88,Books,2,0.0,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,https://books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html
3,Womens Fiction,0,19.69,19.69,Books,1,0.0,I've Got Your Number,https://books.toscrape.com/catalogue/ive-got-your-number_173/index.html
3,Christian Fiction,0,49.97,49.97,Books,4,0.0,If I Run (If I Run #1),https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html
3,Nonfiction,0,28.85,28.85,Books,3,0.0,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",https://books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html
3,Fiction,0,41.0,41.0,Books,5,0.0,Inferno (Robert Langdon #4),https://books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html
3,Nonfiction,0,56.7,56.7,Books,5,0.0,Into the Wild,https://books.toscrape.com/catalogue/into-the-wild_177/index.html
3,Default,0,20.11,20.11,Books,3,0.0,Is Everyone Hanging Out Without Me? (And Other Concerns),https://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html
3,Add a comment,0,36.17,36.17,Books,2,0.0,Cosmos,https://books.toscrape.com/catalogue/cosmos_141/index.html
3,Childrens,0,10.62,10.62,Books,1,0.0,Counting Thyme,https://books.toscrape.com/catalogue/counting-thyme_142/index.html
3,Fiction,0,49.13,49.13,Books,5,0.0,Crazy Rich Asians (Crazy Rich Asians #1),https://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html
3,Default,0,23.9,23.9,Books,5,0.0,Dark Places,https://books.toscrape.com/catalogue/dark-places_144/index.html
3,Fantasy,0,56.02,56.02,Books,1,0.0,Darkfever (Fever #1),https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html
3,Default,0,17.81,17.81,Books,1,0.0,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",https://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html
3,Default,0,39.24,39.24,Books,5,0.0,Dead Wake: The Last Crossing of the Lusitania,https://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html
3,Nonfiction,0,15.28,15.28,Books,5,0.0,Disrupted: My Misadventure in the Start-Up Bubble,https://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html
3,Science Fiction,0,51.48,51.48,Books,1,0.0,Do Androids Dream of Electric Sheep? (Blade Runner #1),https://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html
3,Default,0,52.62,52.62,Books,3,0.0,Dracula,https://books.toscrape.com/catalogue/dracula_150/index.html
3,Science Fiction,0,54.86,54.86,Books,1,0.0,Dune (Dune #1),https://books.toscrape.com/catalogue/dune-dune-1_151/index.html
3,Default,0,18.74,18.74,Books,1,0.0,Eclipse (Twilight #3),https://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html
3,Fantasy,0,43.87,43.87,Books,3,0.0,Eragon (The Inheritance Cycle #1),https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html
3,Mystery,0,25.4,25.4,Books,3,0.0,Extreme Prey (Lucas Davenport #26),https://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html
3,Adult Fiction,0,15.36,15.36,Books,5,0.0,Fifty Shades Freed (Fifty Shades #3),https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html
3,Default,0,38.62,38.62,Books,1,0.0,Fellside,https://books.toscrape.com/catalogue/fellside_155/index.html
3,Add a comment,0,21.28,21.28,Books,4,0.0,Fire Bound (Sea Haven/Sisters of the Heart #5),https://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html
3,Sports and Games,0,51.22,51.22,Books,3,0.0,"Friday Night Lights: A Town, a Team, and a Dream",https://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html
3,Sequential Art,0,45.17,45.17,Books,2,0.0,"Fruits Basket, Vol. 3 (Fruits Basket #3)",https://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html
3,Nonfiction,0,56.58,56.58,Books,1,0.0,Are We Smart Enough to Know How Smart Animals Are?,https://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html
3,Childrens,0,10.66,10.66,Books,3,0.0,Are We There Yet?,https://books.toscrape.com/catalogue/are-we-there-yet_122/index.html
3,Fantasy,0,22.06,22.06,Books,4,0.0,Ash,https://books.toscrape.com/catalogue/ash_123/index.html
3,Sequential Art,0,38.02,38.02,Books,2,0.0,Awkward,https://books.toscrape.com/catalogue/awkward_124/index.html
3,Default,0,21.55,21.55,Books,5,0.0,Beautiful Creatures (Caster Chronicles #1),https://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html
3,Classics,0,38.35,38.35,Books,2,0.0,Beowulf,https://books.toscrape.com/catalogue/beowulf_126/index.html
3,Historical Fiction,0,20.79,20.79,Books,5,0.0,Between Shades of Gray,https://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html
3,Romance,0,27.41,27.41,Books,2,0.0,Best of My Love (Fool's Gold #20),https://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html
3,Fiction,0,22.11,22.11,Books,1,0.0,Big Little Lies,https://books.toscrape.com/catalogue/big-little-lies_129/index.html
3,Sequential Art,0,49.31,49.31,Books,1,0.0,"Black Butler, Vol. 1 (Black Butler #1)",https://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html
3,Nonfiction,0,40.87,40.87,Books,1,0.0,Black Flags: The Rise of ISIS,https://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html
3,Nonfiction,0,21.74,21.74,Books,5,0.0,Blink: The Power of Thinking Without Thinking,https://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html
3,Nonfiction,0,13.51,13.51,Books,1,0.0,Night (The Night Trilogy #1),https://books.toscrape.com/catalogue/night-the-night-trilogy-1_199/index.html
3,Nonfiction,0,27.35,27.35,Books,2,0.0,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",https://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html
3,Young Adult,0,21.12,21.12,Books,3,0.0,Boy Meets Boy,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html
3,Nonfiction,0,51.32,51.32,Books,5,0.0,Brave Enough,https://books.toscrape.com/catalogue/brave-enough_135/index.html
3,Default,0,35.28,35.28,Books,5,0.0,Breaking Dawn (Twilight #4),https://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html
3,Mystery,0,24.72,24.72,Books,2,0.0,Career of Evil (Cormoran Strike #3),https://books.toscrape.com/catalogue/career-of-evil-cormoran-strike-3_137/index.html
3,Parenting,0,37.35,37.35,Books,2,0.0,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html
3,Young Adult,0,26.09,26.09,Books,1,0.0,Cinder (The Lunar Chronicles #1),https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html
2,Nonfiction,0,57.42,57.42,Books,5,0.0,H is for Hawk,https://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html
2,Young Adult,0,53.47,53.47,Books,1,0.0,Girl Online On Tour (Girl Online #2),https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html
2,Nonfiction,0,34.0,34.0,Books,3,0.0,Kindle Paperwhite User's Guide,https://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html
2,Music,0,31.58,31.58,Books,5,0.0,Life,https://books.toscrape.com/catalogue/life_104/index.html
2,Philosophy,0,20.02,20.02,Books,1,0.0,"Run, Spot, Run: The Ethics of Keeping Pets",https://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html
2,Young Adult,0,12.86,12.86,Books,4,0.0,New Moon (Twilight #2),https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html
2,Sequential Art,0,11.75,11.75,Books,3,0.0,"Saga, Volume 2 (Saga (Collected Editions) #2)",https://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html
2,Sports and Games,0,24.42,24.42,Books,1,0.0,Sugar Rush (Offensive Line #2),https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html
2,Sequential Art,0,54.81,54.81,Books,1,0.0,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html
2,Add a comment,0,31.38,31.38,Books,3,0.0,The Sense of an Ending,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html
2,Fiction,0,16.78,16.78,Books,3,0.0,The Course of Love,https://books.toscrape.com/catalogue/the-course-of-love_109/index.html
2,Nonfiction,0,11.89,11.89,Books,2,0.0,"The Suffragettes (Little Black Classics, #96)",https://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html
3,Add a comment,0,50.96,50.96,Books,1,0.0,#GIRLBOSS,https://books.toscrape.com/catalogue/girlboss_113/index.html
3,Psychology,0,31.04,31.04,Books,1,0.0,8 Keys to Mental Health Through Exercise,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html
3,Autobiography,0,54.29,54.29,Books,5,0.0,A Heartbreaking Work of Staggering Genius,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html
3,Fantasy,0,31.22,31.22,Books,2,0.0,A Storm of Swords (A Song of Ice and Fire #3),https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html
3,Default,0,14.08,14.08,Books,5,0.0,A Visit from the Goon Squad,https://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html
3,Nonfiction,0,30.48,30.48,Books,4,0.0,A Walk in the Woods: Rediscovering America on the Appalachian Trail,https://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html
3,Classics,0,35.01,35.01,Books,2,0.0,And Then There Were None,https://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html
3,Young Adult,0,36.83,36.83,Books,5,0.0,Annie on My Mind,https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html
3,Psychology,0,59.95,59.95,Books,2,0.0,Civilization and Its Discontents,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html
3,Nonfiction,0,42.38,42.38,Books,1,0.0,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,https://books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html
3,Historical Fiction,0,46.83,46.83,Books,2,0.0,Girl in the Blue Coat,https://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html
3,Nonfiction,0,40.17,40.17,Books,1,0.0,Notes from a Small Island (Notes From a Small Island #1),https://books.toscrape.com/catalogue/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html
3,Fiction,0,44.97,44.97,Books,1,0.0,Jurassic Park (Jurassic Park #1),https://books.toscrape.com/catalogue/jurassic-park-jurassic-park-1_180/index.html
3,Mystery,0,19.21,19.21,Books,1,0.0,The Cuckoo's Calling (Cormoran Strike #1),https://books.toscrape.com/catalogue/the-cuckoos-calling-cormoran-strike-1_239/index.html
3,Fiction,0,22.96,22.96,Books,2,0.0,The Da Vinci Code (Robert Langdon #2),https://books.toscrape.com/catalogue/the-da-vinci-code-robert-langdon-2_240/index.html
4,Thriller,0,34.93,34.93,Books,2,0.0,Far From True (Promise Falls Trilogy #2),https://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html
5,Default,0,58.59,58.59,Books,4,0.0,Alight (The Generations Trilogy #2),https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html
5,Romance,0,31.3,31.3,Books,1,0.0,A Girl's Guide to Moving On (New Beginnings #2),https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html
1,Fantasy,0,36.25,36.25,Books,3,0.0,The Silent Twin (Detective Jennifer Knight #3),https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html
5,Default,0,38.13,38.13,Books,5,0.0,If I Stay (If I Stay #1),https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html
1,Fiction,0,12.34,12.34,Books,5,0.0,The Silent Wife,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html
1,Science,0,29.45,29.45,Books,1,0.0,The Selfish Gene,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html
5,Young Adult,0,47.31,47.31,Books,4,0.0,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html
1,Classics,0,43.19,43.19,Books,4,0.0,The Story of Hong Gildong,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html
1,Nonfiction,0,41.56,41.56,Books,5,0.0,The Tumor,https://books.toscrape.com/catalogue/the-tumor_85/index.html
5,Young Adult,0,48.13,48.13,Books,5,0.0,Isla and the Happily Ever After (Anna and the French Kiss #3),https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html
1,Sequential Art,0,36.52,36.52,Books,2,0.0,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html
5,Default,0,36.55,36.55,Books,2,0.0,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html
1,Default,0,19.69,19.69,Books,5,0.0,The Zombie Room,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html
1,Romance,0,48.71,48.71,Books,1,0.0,This One Moment (Pushing Limits #1),https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html
1,Science Fiction,0,44.18,44.18,Books,2,0.0,Three Wishes (River of Time: California #1),https://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html
1,Nonfiction,0,57.82,57.82,Books,5,0.0,Travels with Charley: In Search of America,https://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html
1,Poetry,0,30.95,30.95,Books,4,0.0,Twenty Love Poems and a Song of Despair,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html
1,Fantasy,0,53.82,53.82,Books,2,0.0,Vampire Girl (Vampire Girl #1),https://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html
1,Paranormal,0,15.4,15.4,Books,1,0.0,"Vampire Knight, Vol. 1 (Vampire Knight #1)",https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html
1,Art,0,39.51,39.51,Books,5,0.0,Ways of Seeing,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html
1,Fiction,0,51.96,51.96,Books,3,0.0,When I'm Gone,https://books.toscrape.com/catalogue/when-im-gone_95/index.html
1,Romance,0,39.77,39.77,Books,3,0.0,Where Lightning Strikes (Bleeding Stars #3),https://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html
1,Historical Fiction,0,41.32,41.32,Books,5,0.0,While You Were Mine,https://books.toscrape.com/catalogue/while-you-were-mine_97/index.html
1,Add a comment,0,14.76,14.76,Books,3,0.0,The Communist Manifesto,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html
1,Sequential Art,0,10.64,10.64,Books,3,0.0,The Complete Maus (Maus #1-2),https://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html
1,Womens Fiction,0,19.18,19.18,Books,4,0.0,The Edge of Reason (Bridget Jones #2),https://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html
1,Nonfiction,0,14.4,14.4,Books,1,0.0,The End of the Jesus Era (An Investigation #1),https://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html
1,Mystery,0,15.85,15.85,Books,3,0.0,The Girl In The Ice (DCI Erika Foster #1),https://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/index.html
1,Mystery,0,12.29,12.29,Books,5,0.0,The Girl You Lost,https://books.toscrape.com/catalogue/the-girl-you-lost_66/index.html
1,Young Adult,0,27.89,27.89,Books,5,0.0,The Haters,https://books.toscrape.com/catalogue/the-haters_67/index.html
1,New Adult,0,36.29,36.29,Books,5,0.0,The Hook Up (Game On #1),https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html
1,Add a comment,0,16.16,16.16,Books,1,0.0,The Iliad,https://books.toscrape.com/catalogue/the-iliad_69/index.html
1,Science Fiction,0,36.26,36.26,Books,2,0.0,The Last Girl (The Dominion Trilogy #1),https://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html
1,Add a comment,0,54.43,54.43,Books,1,0.0,The Light of the Fireflies,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html
1,Classics,0,45.42,45.42,Books,2,0.0,The Little Prince,https://books.toscrape.com/catalogue/the-little-prince_72/index.html
1,Fantasy,0,29.38,29.38,Books,1,0.0,The Mirror & the Maze (The Wrath and the Dawn #1.5),https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html
1,Default,0,50.59,50.59,Books,3,0.0,The Name of the Wind (The Kingkiller Chronicle #1),https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html
1,Philosophy,0,36.34,36.34,Books,1,0.0,The Nicomachean Ethics,https://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html
1,Mystery,0,57.7,57.7,Books,4,0.0,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),https://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html
1,Add a comment,0,29.64,29.64,Books,3,0.0,The Odyssey,https://books.toscrape.com/catalogue/the-odyssey_77/index.html
1,Add a comment,0,33.78,33.78,Books,3,0.0,The Republic,https://books.toscrape.com/catalogue/the-republic_78/index.html
1,Sequential Art,0,54.12,54.12,Books,3,0.0,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",https://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html
1,Sequential Art,0,18.51,18.51,Books,4,0.0,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",https://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html
1,Historical Fiction,0,34.56,34.56,Books,3,0.0,The Secret Healer,https://books.toscrape.com/catalogue/the-secret-healer_80/index.html
2,Childrens,0,52.88,52.88,Books,4,0.0,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),https://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html
2,Sequential Art,0,11.64,11.64,Books,5,0.0,"Fruits Basket, Vol. 2 (Fruits Basket #2)",https://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html
1,Fantasy,0,52.94,52.94,Books,2,0.0,One Second (Seven #7),https://books.toscrape.com/catalogue/one-second-seven-7_41/index.html
1,Fantasy,0,28.99,28.99,Books,1,0.0,Origins (Alphas 0.5),https://books.toscrape.com/catalogue/origins-alphas-05_42/index.html
1,Sequential Art,0,29.87,29.87,Books,3,0.0,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",https://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html
1,Sequential Art,0,21.71,21.71,Books,4,0.0,"Paper Girls, Vol. 1 (Paper Girls #1-5)",https://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html
1,Default,0,24.96,24.96,Books,1,0.0,Paradise Lost (Paradise #1),https://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html
1,Sequential Art,0,46.96,46.96,Books,5,0.0,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",https://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html
1,Romance,0,28.34,28.34,Books,2,0.0,"Rhythm, Chord & Malykhin",https://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html
1,Sequential Art,0,28.48,28.48,Books,1,0.0,"Saga, Volume 1 (Saga (Collected Editions) #1)",https://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html
1,Classics,0,37.46,37.46,Books,1,0.0,Sense and Sensibility,https://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html
1,Sports and Games,0,44.91,44.91,Books,2,0.0,Settling the Score (The Summer Games #1),https://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html
1,Fantasy,0,21.72,21.72,Books,4,0.0,Shadow Rites (Jane Yellowrock #10),https://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html
1,New Adult,0,58.35,58.35,Books,3,0.0,Shameless,https://books.toscrape.com/catalogue/shameless_52/index.html
1,Default,0,42.4,42.4,Books,1,0.0,Shatter Me (Shatter Me #1),https://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html
1,Fantasy,0,13.33,13.33,Books,3,0.0,Sister Sable (The Mad Queen #1),https://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html
1,Sequential Art,0,42.12,42.12,Books,3,0.0,"Skip Beat!, Vol. 01 (Skip Beat! #1)",https://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html
1,Historical Fiction,0,25.83,25.83,Books,3,0.0,Starlark,https://books.toscrape.com/catalogue/starlark_56/index.html
1,Default,0,18.88,18.88,Books,2,0.0,Taking Shots (Assassins #1),https://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html
1,Young Adult,0,40.83,40.83,Books,4,0.0,The Art of Not Breathing,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html
1,Fiction,0,30.66,30.66,Books,3,0.0,The Bette Davis Club,https://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html
1,Religion,0,57.49,57.49,Books,3,0.0,The Bhagavad Gita,https://books.toscrape.com/catalogue/the-bhagavad-gita_60/index.html
5,Historical Fiction,0,32.97,32.97,Books,4,0.0,World Without End (The Pillars of the Earth #2),https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html
1,Sequential Art,0,40.28,40.28,Books,5,0.0,"Fruits Basket, Vol. 1 (Fruits Basket #1)",https://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html
1,Sequential Art,0,56.76,56.76,Books,4,0.0,"Giant Days, Vol. 1 (Giant Days #1-4)",https://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html
1,Science Fiction,0,34.96,34.96,Books,4,0.0,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),https://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html
1,Sequential Art,0,45.24,45.24,Books,3,0.0,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",https://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html
1,Sports and Games,0,40.44,40.44,Books,4,0.0,Icing (Aces Hockey #2),https://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html
1,Romance,0,34.74,34.74,Books,4,0.0,Imperfect Harmony,https://books.toscrape.com/catalogue/imperfect-harmony_26/index.html
1,Default,0,38.43,38.43,Books,5,0.0,Jane Eyre,https://books.toscrape.com/catalogue/jane-eyre_27/index.html
1,Fiction,0,57.2,57.2,Books,5,0.0,Kitchens of the Great Midwest,https://books.toscrape.com/catalogue/kitchens-of-the-great-midwest_28/index.html
1,Romance,0,58.99,58.99,Books,3,0.0,Listen to Me (Fusion #1),https://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html
1,Add a comment,0,24.89,24.89,Books,3,0.0,Lord of the Flies,https://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html
1,Historical Fiction,0,27.7,27.7,Books,4,0.0,Lost Among the Living,https://books.toscrape.com/catalogue/lost-among-the-living_31/index.html
1,Childrens,0,28.34,28.34,Books,1,0.0,Matilda,https://books.toscrape.com/catalogue/matilda_32/index.html
1,Philosophy,0,25.89,25.89,Books,2,0.0,Meditations,https://books.toscrape.com/catalogue/meditations_33/index.html
1,Sequential Art,0,39.39,39.39,Books,4,0.0,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",https://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html
1,Romance,0,38.92,38.92,Books,2,0.0,My Perfect Mistake (Over the Top #1),https://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html
1,Fantasy,0,58.75,58.75,Books,4,0.0,Myriad (Prentor #1),https://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html
1,Classics,0,47.11,47.11,Books,2,0.0,Of Mice and Men,https://books.toscrape.com/catalogue/of-mice-and-men_37/index.html
1,New Adult,0,39.45,39.45,Books,5,0.0,Off Sides (Off #1),https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html
